CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4596325;431;44;198746;190878;7;690809 
4595557;524;31;197917;191050;6;690811 
4595260;373;46;197785;190930;4;690811 
4595681;642;43;198259;190832;11;690810 
4596401;401;40;198944;190930;8;690811 
4597615;1905;38;198636;190914;16;690810 
4595183;408;49;197893;190723;7;690808 
4595250;400;37;197609;190944;7;690809 
4596361;432;20;197760;191879;14;690808 
4595234;297;18;197804;190892;5;690807 
4594658;186;8;197540;190717;5;690806 
4594424;248;9;197540;190607;6;690806 
4594950;363;9;197704;190702;8;690806 
4595866;533;30;198352;190880;8;690811 
4595026;267;23;197769;190800;7;690808 
4594822;303;56;197671;190793;3;690809 
4595294;345;27;197784;191003;4;690811 
4595680;443;38;198022;191013;6;690812 
4595228;413;78;198015;190851;5;690811 
4595158;336;40;197865;190776;6;690809 
4595524;521;52;197860;190955;7;690809 
4595678;605;25;197962;190875;8;690811 
4595172;273;17;197804;190920;15;690808 
4595053;365;8;197703;190743;10;690806 
4595175;290;17;197790;190844;5;690807 
4595348;272;12;197906;190881;10;690807 
4595015;200;8;197691;190790;14;690806 
4595175;332;22;197749;190836;5;690808 
4595702;379;36;198146;190939;7;690810 
4596721;362;26;199119;190930;8;690810 
4594937;470;38;197755;190767;6;690813 
4595547;539;41;197850;190966;6;690815 
4596525;478;64;199269;190827;6;690812 
4595254;380;58;197885;190921;12;690811 
4595063;542;35;197585;190766;7;690808 
4594904;321;44;197580;190804;4;690808 
4595775;393;31;198315;190908;10;690809 
4594964;279;16;197923;190693;14;690807 
4595163;350;8;197706;190789;6;690806 
4595054;220;10;197693;190796;7;690806 
4595146;269;16;197804;190848;8;690807 
4595401;275;32;197870;190996;6;690810 
4595240;328;27;197765;190914;6;690809 
4595401;518;44;197769;190886;7;690810 
4595849;589;63;198512;190808;14;690811 
4596003;500;32;198322;190979;9;690811 
4595063;316;48;197650;190853;3;690810 
4595255;283;36;197769;190917;7;690810 
4595478;473;25;197841;190933;5;690809 
4594786;302;35;197791;190780;7;690808 
4595979;353;32;197594;191897;4;690808 
4595068;260;9;197706;190800;7;690806 
4595041;384;20;197827;190728;5;690807 
4595206;338;10;197539;190888;5;690806 
4595294;307;9;197866;190814;8;690806 
4597104;603;196;198963;190993;18;690808 
4595391;376;29;198018;190875;6;690810 
4595201;261;22;197776;190894;8;690808 
4597190;532;45;197955;192470;5;690812 
4595463;461;37;197915;190955;6;690812 
4595006;416;38;197737;190840;4;690812 
4595215;256;39;197944;190914;8;690810 
4595508;349;21;197938;190986;15;690809 
4595110;413;25;197827;190824;8;690809 
4595427;425;46;197798;190944;5;690809 
4595128;190;8;197704;190848;4;690806 
4596040;327;8;198694;190783;5;690806 
4595158;447;16;197764;190771;10;690807 
4595663;535;13;197818;190958;5;690807 
4595243;293;31;197767;190915;4;690810 
4595740;453;31;198231;190845;16;690809 
4595917;577;54;198002;191004;7;690810 
4595323;557;30;197811;190795;6;690810 
4595564;365;35;197987;191077;5;690811 
4595415;503;38;197667;190941;5;690810 
4596147;423;66;198492;191069;13;690815 
4595358;370;26;197972;190861;8;690809 
4595077;337;35;197603;190924;5;690808 
4595026;277;35;197766;190810;7;690808 
4595284;465;18;197814;190783;7;690807 
4595000;270;10;197695;190766;12;690806 
4595325;353;9;197841;190802;9;690806 
4595219;241;9;197858;190820;6;690806 
4596275;645;77;198051;191300;6;690821 
4595642;305;34;197952;191113;13;690809 
4595372;310;36;197733;190938;6;690808 
4595092;370;21;197783;190872;5;690810 
4595562;395;30;198343;190866;7;690812 
4595984;362;62;198408;191028;8;690811 
4594930;366;65;197646;190855;4;690810 
4595362;446;25;198068;190795;7;690808 
4595687;607;52;197860;191027;6;690810 
4594638;384;45;197758;190621;4;690808 
4595121;272;16;197984;190712;7;690807 
4595375;229;10;197861;190884;7;690806 
4595082;515;17;197795;190698;9;690807 
4595032;208;9;197690;190807;5;690806 
4595244;300;35;197783;190940;5;690809 
4595396;373;24;198146;190824;19;690809 
4595170;377;30;197722;190881;6;690810 
4595414;364;35;197947;190875;6;690810 
4595990;632;50;197941;191049;6;690811 
4594921;411;46;198041;190691;7;690811 
4596682;533;69;199010;191013;8;690814 
4595396;424;197;197592;190940;7;690808 
4595400;376;21;197921;190841;5;690808 
4595692;384;39;198016;191038;6;690809 
4595214;412;29;197850;191020;5;690809 
4595093;342;9;197690;190783;13;690806 
4594857;321;8;197539;190742;4;690806 
4595278;511;16;197783;190771;8;690807 
4595300;421;17;197796;190832;8;690807 
4594808;345;52;197789;190661;5;690809 
4595359;478;34;197788;190841;8;690809 
4595551;350;32;197876;191018;4;690811 
4595085;420;34;197725;190898;5;690811 
4596247;1064;42;197970;191111;7;690811 
4595217;322;37;198054;190782;6;690811 
4595829;405;43;198473;190799;13;690810 
4594985;319;49;197588;190831;6;690808 
4595365;481;22;197754;190914;5;690808 
4595216;281;34;197901;190825;9;690808 
4595139;466;16;197811;190744;7;690807 
4595053;199;9;197697;190831;6;690806 
4595064;185;9;197692;190828;5;690806 
4595062;208;9;197844;190779;5;690806 
4595285;305;21;197991;190859;8;690809 
4595299;464;41;197660;190868;6;690810 
4594817;313;45;197599;190735;4;690808 
4595581;529;44;197799;190967;5;690811 
4596704;534;37;198923;191072;8;690812 
4595285;389;36;197777;190958;6;690811 
4595273;477;25;197919;190775;8;690809 
4595554;329;24;197955;190947;7;690808 
4595579;389;183;198038;190875;13;690809 
4595251;263;22;197784;190936;7;690809 
4595041;342;9;197541;190802;4;690806 
4594981;316;17;197621;190802;6;690807 
4595356;478;21;197635;190880;5;690807 
4595290;377;5;197696;190841;7;690806 
4595159;290;25;197758;190936;4;690809 
4595882;521;53;198308;190859;16;690809 
4595557;452;30;198010;190889;8;690812 
4595000;272;36;197742;190846;4;690810 
4595646;490;40;197828;191356;5;690811 
4595914;411;61;198334;191029;8;690812 
4595480;479;35;197755;191063;6;690813 
4595284;436;32;197616;190930;6;690808 
4595301;286;43;197742;190965;5;690808 
4595455;420;52;197787;191060;9;690809 
4595079;370;24;197678;190855;5;690809 
4595118;371;8;197711;190775;14;690806 
4595089;340;4;197732;190770;15;690806 
4595210;450;16;197630;190898;5;690808 
4595246;417;21;197828;190838;6;690808 
4595159;446;38;197816;190777;7;690810 
4596346;317;29;199038;190829;5;690809 
4595704;410;35;197875;191008;5;690811 
4595174;377;35;197850;190876;4;690812 
4596006;379;33;198278;191070;8;690811 
4595207;258;40;197928;190819;9;690811 
4595288;351;31;197877;190872;6;690809 
4596197;306;22;198726;190935;6;690808 
4595231;250;48;197725;190909;5;690808 
4595150;304;29;197871;190773;6;690807 
4595293;290;13;197820;190908;6;690807 
4596330;370;8;198841;190804;10;690806 
4594862;229;8;197691;190738;4;690806 
4595202;410;21;197862;190751;5;690807 
4595562;535;42;197890;190941;7;690811 
4595603;409;34;198280;190811;17;690809 
4595228;297;39;197897;190822;7;690808 
4595916;571;29;198025;190998;8;690811 
4595115;390;43;197903;190870;5;690814 
4595400;381;56;197800;191001;5;690811 
4595381;349;29;197918;190913;8;690809 
4595467;469;39;197999;190832;9;690809 
4595437;399;25;198127;190922;7;690809 
4595140;321;47;197729;190832;7;690808 
4594688;360;8;197693;190622;6;690806 
4595132;309;12;197632;190894;5;690807 
4594885;284;8;197795;190757;5;690807 
4594962;176;5;197711;190789;6;690806 
4596068;354;43;198277;191224;10;690809 
4595709;455;53;198029;190943;9;690809 
4595413;495;24;197893;190901;6;690810 
4595394;362;52;197774;190980;5;690810 
4595517;287;52;197992;190929;6;690812 
4596668;498;40;199280;190846;11;690812 
4596180;352;52;197721;191980;5;690810 
4595333;275;45;197751;190957;6;690808 
4595296;535;45;197591;190942;7;690808 
4595721;453;31;197891;191029;8;690809 
4595016;289;18;197743;190748;15;690807 
4594952;233;5;197694;190767;6;690806 
4595215;411;9;197690;190811;16;690806 
4596121;530;16;198292;190990;8;690808 
4595804;650;21;197959;190918;8;690809 
4595425;528;52;197862;190887;6;690809 
4595230;296;50;197907;190817;9;690808 
4594770;388;40;197890;190776;5;690813 
4595356;488;33;197771;190895;5;690810 
4595231;463;32;197791;190930;7;690811 
4594999;318;27;197618;190880;5;690809 
4595290;453;29;197677;190897;6;690809 
4595398;757;22;197598;190887;6;690808 
4595492;441;21;197883;190920;18;690808 
4595809;680;16;198048;190792;19;690808 
4595206;347;20;197986;190741;8;690807 
4595155;282;8;197695;190830;5;690806 
4594764;226;10;197539;190750;5;690806 
4595657;309;45;198029;190962;7;690808 
4595756;379;25;198159;190885;8;690810 
4595496;435;39;198270;190744;15;690809 
4595008;367;27;197588;190834;4;690808 
4595136;307;33;197814;190920;5;690811 
4596458;432;26;198886;190963;5;690811 
4595594;399;41;197686;191160;5;690812 
4595163;522;42;197592;190868;5;690808 
4595243;353;26;197959;190859;10;690809 
4595428;414;38;197983;190954;6;690809 
4595330;464;19;197737;190848;7;690807 
4595106;364;10;197693;190787;14;690806 
4594830;316;17;197781;190749;5;690807 
4595239;325;17;197801;190841;16;690807 
4595093;301;22;197570;190878;3;690807 
4596611;473;38;199057;190867;8;690809 
4595630;491;53;198048;190863;7;690809 
4595377;343;26;198105;190828;10;690810 
4595683;465;26;197944;191003;7;690810 
4595423;415;49;197962;190925;6;690811 
4596037;395;34;198386;191012;7;690811 
4595341;455;26;197816;190940;7;690810 
4595170;279;49;197738;190909;6;690808 
4595273;253;195;197741;190868;6;690809 
4595505;414;38;197725;190966;4;690809 
4595131;428;16;197789;190769;7;690808 
4594863;252;9;197710;190709;9;690806 
4595292;471;27;197890;190750;6;690808 
4595191;339;17;197999;190789;7;690808 
4596354;309;49;198913;190858;6;690809 
4595579;262;48;198363;190805;11;690809 
4595276;318;29;197766;190945;9;690809 
4595130;354;59;197900;190883;6;690813 
4595399;384;33;197818;190935;5;690810 
4595919;371;57;198052;191100;6;690811 
4595366;361;199;197772;190896;14;690809 
4595499;354;24;197827;191026;4;690809 
4595320;421;47;197617;190951;4;690809 
4598600;3456;47;197763;191019;8;690808 
4594857;213;5;197539;190796;5;690806 
4595189;236;12;197815;190838;6;690807 
4595093;216;9;197693;190814;6;690806 
4594766;221;9;197550;190749;4;690806 
4595744;587;53;197795;191198;5;690810 
4595053;362;26;197706;190879;3;690809 
4595354;363;28;197960;190828;8;690809 
4594876;467;39;197778;190683;8;690811 
4595084;449;52;197698;190949;5;690812 
4596633;411;46;199443;190835;8;690813 
4595251;405;24;197747;190878;11;690810 
4594905;356;43;197603;190847;5;690808 
4595461;448;27;198046;190850;7;690809 
4595495;600;50;197656;190885;6;690810 
4595036;216;8;197702;190806;13;690806 
4594970;273;5;197704;190756;5;690806 
4594995;303;17;197638;190839;6;690807 
4595123;315;8;197660;190875;4;690808 
4595373;401;50;197905;190886;6;690808 
4595009;443;34;197833;190763;7;690809 
4595665;340;23;198115;190934;7;690810 
4596266;424;34;198834;191028;4;690812 
4595827;581;54;197978;191072;7;690813 
4595145;395;43;197790;190940;6;690812 
4596447;378;40;197713;192030;5;690812 
4595476;369;30;197673;191049;5;690809 
4595041;398;35;197755;190765;6;690808 
4595382;490;22;197789;190849;7;690808 
4595367;442;51;197854;190871;14;690809 
4595394;310;30;197768;191063;8;690809 
4596271;532;9;198660;190775;17;690806 
4594785;306;16;197617;190734;6;690807 
4595150;511;17;197848;190713;6;690807 
4595210;370;9;197697;190831;10;690806 
4596128;316;57;198936;190745;7;690809 
4595443;358;191;197860;190889;6;690810 
4595129;368;29;198034;190812;7;690810 
4595089;332;34;197988;190782;5;690813 
4595274;351;45;197814;190961;5;690812 
4595701;442;48;198275;190929;12;690813 
4595472;411;38;197847;190960;6;690810 
4594736;280;34;197604;190760;5;690808 
4594861;302;47;197767;190735;8;690808 
4595243;432;51;197687;190873;4;690809 
4595120;483;17;197617;190796;5;690807 
4595571;383;5;198010;190824;8;690806 
4595366;350;9;197855;190821;12;690806 
4594751;330;16;197631;190750;4;690807 
4595266;402;25;198012;190811;14;690809 
4595244;477;20;197787;190873;6;690809 
4595320;363;36;197804;190889;5;690810 
4596160;835;48;198494;190836;11;690813 
4595298;328;35;197787;190936;6;690811 
4595412;570;37;197990;190864;7;690812 
4595156;324;32;197912;190833;7;690811 
4595503;572;51;197991;190873;8;690809 
4595509;557;20;197924;190829;7;690808 
4595230;303;47;197743;190875;6;690809 
4595298;672;5;197692;190735;4;690806 
4594805;263;17;197820;190718;14;690807 
4594945;203;9;197702;190774;6;690806 
4595031;236;9;197692;190796;4;690806 
4595282;344;34;198070;190792;8;690809 
4595701;486;22;197996;191059;9;690809 
4596763;457;26;199172;190838;15;690809 
4595721;305;34;198058;191008;7;690809 
4595446;488;46;198114;190841;7;690812 
4595536;391;31;197909;191026;6;690813 
4595294;295;28;197763;190980;7;690809 
4595241;323;22;197638;190913;5;690808 
4595094;342;39;197703;190913;5;690811 
4595531;381;37;197950;190919;8;690809 
4594725;212;5;197551;190736;4;690806 
4594812;255;8;197845;190632;5;690806 
4595121;296;16;197646;190888;6;690807 
4595916;322;15;197819;191601;5;690807 
4595096;304;37;197761;190820;6;690808 
4595142;324;51;197698;190867;7;690809 
4595501;344;51;197982;190904;6;690809 
4594882;384;39;197707;190803;9;690811 
4595378;323;39;197981;190901;6;690810 
4596588;437;41;198864;190970;7;690811 
4595369;584;50;197838;190927;8;690811 
4597053;2263;30;197835;190833;8;690810 
4596282;338;36;198866;190865;4;690809 
4595346;278;30;197895;190917;6;690808 
4595937;413;17;198285;190912;13;690807 
4595243;296;9;198106;190692;7;690806 
4594844;246;10;197704;190716;6;690806 
4595228;249;8;197696;190861;6;690806 
4595457;385;31;197847;190980;5;690810 
4595439;417;23;197738;190946;6;690808 
4595009;299;32;197763;190830;5;690810 
4595267;378;30;198095;190746;9;690810 
4595999;656;63;198080;191102;7;690813 
4595574;304;48;197930;191065;4;690810 
4595601;601;48;198103;190958;10;690811 
4595213;264;44;197803;190837;4;690808 
4595168;364;51;197786;190867;6;690809 
4595154;452;35;197733;190844;6;690808 
4595490;427;29;197756;191018;15;690807 
4595170;221;9;197697;190845;15;690806 
4595403;340;18;197794;190904;5;690807 
4595303;245;8;197864;190820;6;690806 
4595544;570;22;197911;190842;9;690808 
4595796;397;35;198137;191043;13;690810 
4596094;767;85;197998;191310;6;690822 
4595165;304;33;197757;190853;7;690809 
4595616;392;37;197927;191069;8;690810 
4597257;628;52;199193;191154;8;690813 
4595919;415;44;198226;191134;8;690812 
4595242;331;48;197797;190868;6;690809 
4594815;322;32;197576;190792;5;690808 
4596620;619;52;197860;191880;8;690809 
4595619;514;51;197957;190932;8;690809 
4595201;245;9;197845;190795;6;690806 
4594999;318;9;197693;190743;6;690806 
4595373;271;17;197780;190928;5;690808 
4595393;327;8;197920;190860;16;690807 
4597840;481;36;200162;190956;8;690813 
4595092;428;40;197780;190798;7;690810 
4594960;462;41;197824;190693;5;690809 
4595445;513;35;197687;190979;3;690812 
4595674;520;32;197960;191002;6;690811 
4595388;287;40;197832;191068;4;690813 
4595418;587;48;197856;190958;8;690812 
4596372;394;28;198893;190893;6;690810 
4595381;461;27;197784;190930;6;690808 
4595103;304;27;197630;190942;4;690809 
4595192;332;21;197932;190746;7;690807 
4595017;527;9;197539;190727;5;690806 
4594928;196;8;197704;190773;4;690806 
4595405;534;8;197692;190833;11;690806 
4595512;586;33;197862;191040;6;690810 
4595003;311;18;197751;190794;9;690808 
4595250;340;53;197744;190895;5;690809 
4595096;382;42;197760;190845;7;690809 
4595973;536;43;198339;191042;8;690812 
4597282;629;41;198777;191758;7;690811 
4595206;371;41;197614;190941;4;690811 
4594907;319;23;197575;190807;4;690809 
4595113;535;39;197666;190827;5;690810 
4596715;444;48;198950;191082;9;690808 
4594719;244;8;197692;190663;5;690806 
4595337;281;17;197770;190919;15;690807 
4594908;251;17;197644;190821;3;690807 
4595140;221;8;197690;190859;4;690806 
4595412;355;48;197912;190914;7;690809 
4595568;338;53;197857;191107;7;690810 
4595114;315;26;197827;190859;7;690809 
4596300;307;25;198869;190893;6;690810 
4595456;346;61;197939;190875;5;690810 
4596497;625;38;198781;191132;13;690812 
4595458;285;46;198031;190939;6;690812 
4596556;1605;22;197886;190833;10;690808 
4595230;469;27;197607;190881;5;690809 
4595565;352;31;197969;190920;8;690809 
4595534;450;42;197775;190928;7;690808 
4595096;353;4;197871;190700;7;690806 
4594856;242;8;197539;190798;5;690806 
4595039;388;12;197799;190795;8;690808 
4594306;362;30;197679;190620;3;690810 
4595030;311;46;197755;190801;6;690809 
4596276;508;37;198630;190850;7;690810 
4595194;412;54;197691;190869;6;690809 
4595555;435;39;198072;191038;7;690812 
4595053;283;40;197769;190888;5;690810 
4594490;242;47;197929;190613;7;690811 
4596937;353;38;199358;191132;12;690809 
4594890;307;21;197618;190817;4;690809 
4595293;411;34;197913;190770;8;690808 
4595135;288;22;197764;190817;8;690808 
4595164;318;52;197967;190855;9;690809 
4595538;670;44;197774;190889;9;690808 
4594910;328;9;197541;190761;3;690806 
4595208;232;16;197795;190884;8;690807 
4595007;275;18;197779;190752;8;690807 
4594558;207;8;197692;190620;14;690806 
4595471;447;17;197792;190999;6;690809 
4594940;321;27;197890;190757;5;690811 
4595302;474;26;197668;190868;4;690811 
4595221;370;52;197778;190934;4;690814 
4595558;516;62;197949;190895;8;690811 
4595807;419;49;198029;191036;6;690813 
4594932;407;52;197697;190863;5;690812 
4595322;463;21;197763;190862;7;690808 
4595190;351;33;197924;190767;12;690808 
4595276;354;29;197834;190901;10;690809 
4595636;562;17;197757;190929;8;690807 
4594687;173;9;197845;190637;9;690806 
4594941;223;9;197857;190719;14;690806 
4595493;361;16;197795;190996;5;690807 
4596584;392;28;198972;190972;6;690810 
4596167;447;27;197771;191814;7;690809 
4595666;302;45;198058;190923;7;690808 
4597264;564;36;199337;191060;8;690811 
4595252;607;58;197779;190787;5;690810 
4595903;497;29;198258;190989;12;690813 
4595088;364;26;197754;190895;6;690811 
4595028;358;31;197654;190807;4;690809 
4596193;326;48;198823;190919;5;690808 
4594972;250;44;197816;190796;13;690808 
4595277;439;20;197736;190811;6;690807 
4595515;487;12;197792;190908;5;690808 
4595068;230;10;197859;190736;8;690806 
4594918;219;9;197691;190755;8;690806 
4595234;304;48;197759;190839;4;690810 
4595846;497;21;198287;190914;10;690809 
4595428;348;49;197934;190939;8;690809 
4595362;428;21;197772;190873;7;690808 
4594964;252;8;197693;190751;6;690806 
4595585;210;8;198607;190688;4;690806 
4596686;1954;16;197816;190829;5;690809 
4595038;351;27;197655;190834;5;690809 
4595284;476;35;197774;190822;4;690809 
4594817;307;58;197650;190824;3;690810 
4595593;548;35;197925;190982;6;690813 
4595421;432;39;197812;190941;6;690810 
4595618;334;60;197959;191060;8;690811 
4594681;309;31;197814;190692;9;690811 
4595034;447;51;197723;190812;5;690810 
4595205;311;44;197719;190909;16;690808 
4595164;346;24;197766;190846;6;690809 
4595074;371;10;197706;190767;7;690806 
4595321;286;16;197937;190841;6;690807 
4595207;222;9;197846;190807;7;690806 
4595406;195;9;198026;190828;17;690806 
4595654;566;25;197909;190912;9;690810 
4595455;337;22;198003;190989;6;690809 
4595277;299;52;197799;190872;5;690809 
4595631;461;30;197785;190992;5;690810 
4595804;565;51;198143;191002;9;690813 
4595654;528;41;198032;190950;7;690812 
4596146;356;44;198739;191016;5;690811 
4596516;285;34;199031;190908;9;690808 
4596444;394;28;198760;191093;8;690810 
4595201;492;38;197807;190767;6;690809 
4595120;327;31;197732;190772;4;690807 
4595056;461;10;197689;190707;7;690806 
4595368;549;17;197793;190813;16;690807 
4595356;325;17;197945;190841;6;690807 
4595226;208;17;197911;190854;6;690808 
4595289;295;31;197801;190911;6;690809 
4596210;1008;25;198027;190934;7;690810 
4595898;412;26;198313;190975;9;690811 
4595112;326;46;197788;190896;7;690811 
4595110;373;41;197682;191041;3;690811 
4595210;636;35;198002;190683;11;690811 
4595497;333;39;197901;191000;12;690811 
4595608;871;35;197771;190819;7;690809 
4596384;1612;27;197728;190930;5;690808 
4595499;400;38;197841;191037;7;690809 
4595623;311;16;197920;190940;6;690807 
4595024;307;9;197694;190750;7;690806 
4595155;179;9;197841;190794;10;690806 
4595022;294;17;197967;190748;8;690809 
4595782;596;17;197973;190866;6;690808 
4594978;354;22;197952;190701;8;690809 
4595541;417;22;197611;191002;5;690808 
4595351;524;57;198048;190847;9;690812 
4595187;470;45;197787;190860;5;690810 
4595010;354;63;197669;190920;4;690811 
4594834;335;30;197908;190701;8;690809 
4595570;578;35;197912;190941;7;690809 
4595341;324;48;197742;190959;6;690808 
4595212;491;35;197585;190843;5;690808 
4594924;268;4;197541;190792;5;690806 
4595386;423;13;197811;190859;6;690807 
4594737;187;10;197553;190753;4;690806 
4594961;201;4;197733;190753;4;690806 
4595329;643;200;197813;190687;10;690809 
4595481;384;31;197864;191039;4;690811 
4595530;444;34;197929;190885;8;690809 
4595335;457;48;197642;190952;6;690810 
4595529;614;42;197882;190950;6;690813 
4595628;532;48;197893;190997;8;690814 
4595169;357;33;197642;190907;3;690810 
4595132;308;30;197608;190881;9;690808 
4594931;483;30;197834;190670;8;690809 
4595085;376;52;197699;190848;4;690809 
4595103;372;9;197676;190779;11;690806 
4595939;332;9;198478;190790;4;690806 
4596657;1152;16;198436;190825;15;690807 
4594913;335;12;197757;190702;6;690807 
4595314;391;58;197794;190914;5;690810 
4596653;763;39;199159;190731;12;690809 
4595318;426;28;197862;190831;8;690810 
4596261;534;34;197867;191780;6;690813 
4595238;316;41;198085;190877;6;690812 
4595246;497;54;197629;190945;6;690811 
4596345;400;46;198921;190861;8;690811 
4595380;359;26;197963;190871;6;690809 
4595162;452;33;197726;190786;6;690808 
4595225;549;47;197608;190818;7;690808 
4595811;305;20;198274;190906;7;690807 
4595135;271;5;197695;190828;5;690806 
4596287;289;9;198809;190829;6;690806 
4594892;389;4;197539;190745;4;690806 
4595325;386;31;197992;190829;8;690810 
4594677;315;49;197773;190621;7;690808 
4595341;449;36;197920;190825;7;690809 
4595524;596;26;197757;190909;6;690809 
4595096;513;56;197781;190830;5;690812 
4595472;309;30;197970;190976;6;690811 
4595158;483;39;197630;190926;7;690814 
4595372;327;33;197955;190879;10;690808 
4595296;335;35;197875;190916;13;690809 
4595460;462;32;197798;190930;9;690808 
4596354;255;30;198841;191000;5;690808 
4595253;317;9;198033;190730;11;690806 
4595211;299;19;197788;190825;6;690807 
4595079;261;8;197550;190862;4;690806 
4595322;306;22;197724;190949;4;690807 
4595538;511;30;198153;190891;9;690810 
4595175;350;25;197715;190958;7;690809 
4595544;362;41;197906;190939;13;690809 
4595838;493;44;197933;191019;11;690812 
4595653;504;44;197765;191080;3;690812 
4596562;525;1130;197932;190927;7;690811 
4595228;331;48;197732;190981;4;690810 
4595331;283;44;197756;190919;7;690808 
4596217;528;26;198732;190833;6;690809 
4596446;627;38;198968;190766;8;690809 
4594715;248;9;197693;190669;8;690806 
4594787;203;9;197690;190700;15;690806 
4596061;278;13;198758;190770;6;690807 
4595494;311;18;197996;190900;9;690808 
4595342;284;26;197923;190872;6;690808 
4594773;300;20;197788;190691;5;690810 
4596334;1541;26;197829;190789;10;690809 
4595375;418;30;198176;190900;7;690812 
4595476;464;31;197946;190898;9;690810 
4595190;278;37;197631;190976;4;690812 
4596631;414;35;199278;190940;9;690812 
4595453;347;49;197900;190890;13;690809 
4595360;318;24;197770;190932;8;690808 
4595237;364;27;197624;190981;6;690809 
4595315;510;16;197815;190795;7;690807 
4595178;337;4;197845;190751;10;690806 
4595273;387;8;197707;190846;14;690806 
4595121;225;23;197866;190792;7;690807 
4595635;519;26;197999;190929;6;690810 
4595476;444;50;197786;190889;7;690808 
4595379;447;23;197787;190880;5;690809 
4595741;390;41;197994;191016;5;690810 
4595678;574;37;198225;190911;8;690812 
4595399;493;55;197782;191019;5;690810 
4595383;312;184;197917;190879;19;690809 
4595418;308;39;198100;190863;5;690808 
4595342;479;25;197985;190822;8;690809 
4595237;308;20;197587;190966;4;690808 
4595396;548;8;197845;190740;10;690806 
4595265;285;16;198106;190718;17;690808 
4595315;323;29;197860;190879;4;690809 
4594977;209;5;197691;190788;5;690806 
4594873;267;49;197584;190811;3;690808 
4595827;363;31;198352;190911;10;690812 
4595282;372;27;198116;190764;9;690810 
4597756;348;32;198670;192310;5;690811 
4595488;437;25;197790;191038;11;690810 
4594909;423;41;197894;190864;5;690812 
4596004;476;44;198982;190691;7;690812 
4595323;242;47;197654;191104;4;690808 
4595117;445;183;197753;190673;11;690808 
4595466;337;51;198030;190890;6;690809 
4595261;426;16;197770;190876;6;690807 
4595044;220;10;197690;190813;5;690806 
4595122;323;9;197692;190803;6;690806 
4595006;309;16;197860;190779;7;690807 
4595429;465;34;197829;190962;6;690810 
4595397;518;22;197892;190795;16;690808 
4595620;316;48;197915;190948;8;690809 
4596030;334;58;198447;190914;9;690811 
4595738;483;56;197927;191043;8;690814 
4595272;504;61;197810;190895;7;690811 
4594997;375;33;197753;190853;5;690811 
4595457;417;37;197856;190965;4;690809 
4595187;274;20;197926;190885;16;690808 
4594842;287;35;197586;190880;4;690810 
4595012;236;5;197704;190801;4;690806 
4595728;855;18;197814;190857;7;690807 
4594997;229;9;197684;190791;5;690806 
4594764;232;10;197539;190743;5;690806 
4595331;443;37;197883;190779;8;690808 
4595371;509;25;197906;190903;6;690811 
4596530;295;34;199238;190812;8;690808 
4595423;439;27;198080;190780;11;690811 
4595990;649;80;198192;191009;8;690813 
4595478;425;79;198386;190792;7;690813 
4595137;355;31;197644;190891;5;690810 
4595285;370;22;197971;190819;11;690808 
4595272;408;28;197689;190951;6;690810 
4596158;394;1163;197957;190755;8;690810 
4595214;324;21;197730;190867;7;690807 
4595106;231;9;197704;190814;4;690806 
4595533;289;16;198275;190807;10;690808 
4595134;286;12;197776;190820;6;690807 
4596108;307;37;198671;190950;4;690809 
4595022;276;44;197742;190787;5;690808 
4596503;582;31;198746;190966;7;690810 
4595735;376;26;197989;191041;6;690811 
4595524;460;58;197814;190997;6;690811 
4595413;456;59;197786;190925;6;690810 
4595512;546;45;197722;191042;7;690813 
4595009;449;26;197865;190743;6;690809 
4595293;427;47;197763;190842;6;690808 
4595535;454;45;197772;190945;13;690810 
4595113;352;20;197860;190912;4;690808 
4595283;342;17;197781;190884;7;690808 
4595061;216;9;197695;190808;6;690806 
4595202;227;9;197843;190826;17;690806 
4595532;467;21;197964;190886;6;690808 
4595306;251;31;197672;190977;4;690809 
4595341;443;27;197771;190846;6;690808 
4596373;1320;31;197763;190931;4;690810 
4595817;389;35;197891;191142;6;690811 
4595989;385;38;198127;191100;7;690811 
4594934;353;27;197647;190832;4;690810 
4594649;265;48;197768;190688;5;690809 
4595380;617;28;197808;190866;7;690809 
4595327;461;31;198011;190729;10;690809 
4595548;357;35;197742;191048;9;690808 
4595163;197;4;197554;190932;4;690806 
4595359;331;20;197962;190816;10;690807 
4595106;380;9;197695;190761;14;690806 
4596252;406;23;198706;190851;4;690807 
4595905;490;57;198186;190940;10;690810 
4595714;384;31;198479;190830;8;690811 
4595232;315;33;197777;190867;10;690808 
4596534;384;41;198741;191223;4;690811 
4595253;369;40;197870;190954;6;690811 
4595293;441;35;197913;190991;7;690813 
4595193;330;54;197923;190815;6;690809 
4596460;320;42;198725;191077;5;690809 
4595403;333;51;197975;190890;7;690809 
4595503;430;38;197844;190966;6;690810 
4595004;391;8;197539;190785;6;690806 
4595544;536;8;198006;190751;8;690806 
4594957;463;16;197806;190681;6;690807 
4594789;330;22;197629;190721;4;690807 
4595686;482;31;197910;191064;8;690809 
4595576;574;22;197763;190962;7;690808 
4594740;344;40;198005;190631;10;690810 
4596350;548;35;198672;190985;9;690812 
4595426;512;37;197803;190938;6;690812 
4595465;517;31;198062;190844;10;690811 
4595651;415;35;198009;190983;6;690811 
