CYCLES;0xE1;0xE2;0xE7;0xE0;0x17;Ox12
4595660;483;35;197973;190976;9;690812 
4595087;428;51;197691;190834;6;690809 
4595001;284;22;197598;190898;4;690808 
4595046;322;35;197635;190885;4;690808 
4595272;335;17;197766;190874;6;690808 
4595528;585;31;197838;190868;8;690809 
4595251;298;21;197770;190909;5;690808 
4596083;395;8;198786;190711;7;690806 
4595408;334;12;197748;190935;6;690807 
4595262;311;22;197766;190844;6;690807 
4595149;263;9;197718;190847;5;690806 
4595128;344;21;197977;190806;7;690809 
4595302;393;29;197838;190855;8;690809 
4596256;507;30;198354;191048;9;690810 
4595435;382;17;197765;191024;5;690809 
4595553;533;42;197954;190922;8;690812 
4595666;381;48;198060;191083;6;690811 
4595515;565;205;197939;190865;7;690813 
4595409;501;47;197799;190921;6;690809 
4595230;344;26;197767;190921;8;690809 
4595425;378;48;197835;190912;8;690809 
4595574;500;21;197851;191045;7;690810 
4595181;377;9;197842;190726;13;690806 
4594847;220;10;197691;190731;7;690806 
4594905;434;16;197973;190642;7;690807 
4595733;435;29;198010;190974;8;690810 
4595721;367;26;197945;191030;6;690809 
4595292;308;56;197759;190934;6;690809 
4595979;667;35;198365;190915;12;690812 
4595431;430;39;197802;190963;5;690810 
4595676;383;61;197952;191135;5;690812 
4595273;415;27;197968;190811;7;690810 
4595425;405;31;197849;190955;6;690810 
4594727;291;44;197590;190709;5;690808 
4595361;310;35;197823;190949;6;690808 
4594842;207;5;197553;190802;4;690806 
4595032;435;12;197665;190754;6;690807 
4595050;206;8;197692;190816;13;690806 
4594975;167;8;197691;190815;5;690806 
4595196;373;71;197781;190838;6;690809 
4595751;401;35;198182;190985;8;690811 
4595512;343;27;197785;190961;6;690810 
4595294;492;36;197736;190834;8;690808 
4595575;604;61;198116;190838;9;690811 
4595609;666;63;197914;190899;10;690813 
4595640;360;55;198355;190805;9;690811 
4595937;1015;17;198124;190792;23;690808 
4595530;578;30;197848;190933;6;690809 
4595485;425;37;197707;191031;3;690809 
4595435;266;29;197752;191068;6;690808 
4594874;342;8;197541;190753;4;690806 
4594801;367;16;197583;190741;4;690807 
4595292;333;18;197794;190884;11;690807 
4595070;416;10;197539;190809;4;690806 
4595575;376;43;197918;190976;6;690809 
4595237;327;32;197970;190795;8;690809 
4594988;377;26;197868;190777;6;690810 
4595191;553;46;197628;190870;5;690810 
4595468;394;49;197941;191015;8;690811 
4594720;385;40;197710;190756;5;690811 
4595280;344;31;197873;190881;6;690811 
4594919;361;48;197746;190755;6;690808 
4595203;530;28;197776;190766;15;690808 
4594982;310;39;197875;190774;6;690809 
4594458;309;17;197606;190631;7;690808 
4595620;839;4;197709;190793;4;690806 
4594976;450;8;197539;190766;4;690806 
4596203;313;16;197810;191955;6;690807 
4595576;392;25;198202;190814;5;690809 
4595203;575;23;197647;190882;4;690810 
4595672;270;28;198084;190964;9;690808 
4595058;402;48;197778;190935;5;690812 
4595370;306;36;197799;191025;4;690810 
4595548;413;45;197958;191029;9;690811 
4595061;351;39;197916;190755;7;690812 
4595654;409;48;197830;191083;5;690810 
4595247;310;49;197764;190874;6;690808 
4595789;964;34;197759;190838;6;690808 
4595110;431;30;197748;190720;8;690807 
4595895;1271;17;197602;190798;4;690807 
4595056;216;8;197790;190771;11;690806 
4594894;198;9;197860;190702;5;690806 
4595398;356;50;197914;190899;6;690809 
4596354;804;82;198258;191169;7;690821 
4595664;348;27;197758;191046;5;690809 
4595428;519;22;197607;190970;5;690808 
4595619;518;36;197975;190923;6;690813 
4595508;395;59;198054;190941;6;690813 
4595203;512;62;197637;190907;4;690811 
4595462;357;25;197902;190945;6;690808 
4595226;466;40;197682;190947;6;690809 
4595394;349;38;197647;191067;5;690809 
4595261;251;30;197719;190963;5;690807 
4595102;437;9;197540;190794;6;690806 
4595442;572;16;198127;190706;16;690807 
4595301;327;13;197645;190909;6;690808 
4595510;447;28;197880;190857;6;690808 
4595526;426;28;197904;190926;9;690810 
4595533;311;27;198158;190864;7;690810 
4595488;534;27;197852;190956;7;690810 
4595247;477;71;197824;190843;6;690810 
4595581;502;50;197779;191028;5;690812 
4597391;430;40;200036;190844;11;690812 
4595354;355;22;198137;190804;10;690809 
4595241;392;25;197753;190925;5;690808 
4597212;369;24;199577;190959;7;690808 
4595538;330;16;197825;191011;5;690809 
4595198;486;48;197861;190877;4;690813 
4595614;550;65;197833;191028;8;690812 
4595343;532;57;197791;190847;11;690810 
4595792;464;25;197761;191068;9;690808 
4595326;481;38;197721;190915;4;690809 
4595209;549;24;197806;190856;6;690809 
4595807;357;8;198791;190631;8;690806 
4595404;369;8;197842;190842;7;690806 
4595903;283;16;198684;190783;8;690807 
4596288;280;17;198843;190867;5;690807 
4595447;431;28;197927;190909;7;690808 
4595496;339;27;197770;191013;14;690810 
4595142;366;48;197880;190777;6;690810 
4595672;412;37;198179;190972;9;690811 
4595471;345;35;197831;191035;6;690810 
4595679;629;32;198108;190818;9;690811 
4595002;437;35;198315;190601;11;690813 
4596314;503;27;198909;190795;13;690809 
4595194;262;34;197717;190961;5;690809 
4595152;314;22;197773;190866;6;690809 
4595423;500;67;197834;190905;10;690808 
4594900;330;8;197552;190773;5;690806 
4596753;477;8;199235;190775;6;690806 
4595378;352;9;197844;190816;7;690806 
4595267;431;30;197689;190958;4;690810 
4595052;354;36;197780;190784;5;690808 
4596723;1781;38;197742;190899;6;690809 
4595077;274;69;197796;190892;5;690809 
4595512;413;53;197906;191035;5;690813 
4595639;627;42;197783;191009;6;690810 
4595369;339;36;197808;190995;4;690810 
4595291;805;24;197642;190813;4;690808 
4595391;353;38;197881;190928;9;690810 
4595030;242;25;197745;190842;6;690808 
4595174;227;9;197710;190863;4;690806 
4594862;226;13;197727;190731;8;690806 
4595363;305;22;197810;190899;7;690808 
4594867;204;9;197706;190738;14;690806 
4594973;340;21;197573;190809;4;690807 
4595845;480;51;198000;191020;7;690810 
4595317;363;30;197983;190910;8;690810 
4595177;336;34;197769;190893;9;690809 
4594904;438;35;197615;190812;6;690810 
4595775;552;52;198405;190872;7;690813 
4595599;504;33;197898;191002;5;690811 
4595546;446;26;197778;190942;6;690808 
4596081;442;26;197773;191560;9;690808 
4595531;575;25;197703;190987;6;690810 
4596726;320;31;197817;192336;6;690808 
4595107;294;8;197692;190797;4;690806 
4594883;253;8;197691;190730;5;690806 
4595595;287;16;198368;190775;14;690807 
4595379;380;31;198020;190832;7;690812 
4595388;595;49;197754;190800;7;690808 
4595261;472;40;197812;190818;7;690811 
4595839;493;59;198427;190817;9;690810 
4595817;511;40;197894;191182;6;690813 
4596649;448;34;198105;191961;9;690811 
4595376;337;41;197802;190914;5;690811 
4595456;457;29;197999;190865;7;690809 
4595066;314;25;197745;190780;4;690808 
4595125;324;49;197604;190892;4;690808 
4594813;413;12;197886;190584;7;690807 
4594819;252;17;197797;190707;7;690807 
4595907;186;5;198646;190783;5;690806 
4595410;380;8;197888;190830;6;690806 
4595931;1212;9;197695;190749;6;690806 
4595197;328;26;197866;190868;5;690811 
4595034;306;48;197656;190886;4;690808 
4595166;485;31;197589;190874;8;690810 
4595523;571;41;197956;191010;6;690813 
4595830;392;65;197878;191180;5;690812 
4596109;597;37;198750;190791;9;690810 
4596139;306;35;198681;190887;6;690808 
4595493;717;31;197801;190850;6;690810 
4595672;661;38;197833;190900;11;690809 
4595291;293;29;197763;190882;14;690808 
4595203;482;8;197859;190693;7;690806 
4595397;682;12;197754;190771;5;690807 
4596320;1565;12;197653;190834;5;690807 
4595360;303;9;197828;190868;5;690806 
4594949;281;21;197739;190799;5;690808 
4595568;411;36;198014;190927;7;690810 
4597011;443;25;199044;191047;9;690809 
4595831;315;57;197776;191293;5;690812 
4595291;341;41;197815;190925;4;690811 
4595953;412;39;198024;191176;8;690813 
4594815;396;57;197642;190772;5;690810 
4595040;484;33;197778;190705;6;690809 
4595240;599;38;197927;190738;8;690808 
4595389;335;26;197905;190958;5;690809 
4596209;397;13;198764;190846;6;690807 
4595194;553;9;197927;190638;8;690806 
4594900;362;9;197705;190701;9;690806 
4595485;619;16;197649;190894;4;690807 
4595886;532;32;197992;191055;7;690810 
4595161;321;43;197755;190842;6;690808 
4595299;393;34;197749;190904;7;690810 
4596064;400;40;198502;191036;12;690811 
4595710;545;35;197927;190921;6;690811 
4595066;340;35;197805;190821;5;690810 
4595108;284;35;197925;190796;5;690810 
4595040;471;51;197825;190751;6;690810 
4594984;295;35;197775;190761;5;690808 
4595092;365;27;197906;190745;7;690808 
4594638;224;8;197539;190690;6;690806 
4595282;338;18;197785;190947;4;690807 
4596242;244;8;198833;190818;11;690806 
4595390;280;8;198270;190694;5;690806 
4595724;255;36;198084;191051;8;690809 
4595378;716;25;197852;190887;6;690810 
4594825;432;35;197741;190673;8;690808 
4595350;363;66;197785;191002;5;690811 
4596777;399;26;199015;191100;12;690814 
4595836;440;40;198723;190963;6;690812 
4594746;289;48;197768;190672;7;690809 
4595635;520;21;197894;190914;7;690808 
4596462;1269;32;197975;190946;6;690810 
4594989;389;33;197791;190767;6;690809 
4594691;236;4;197695;190661;6;690806 
4594949;346;10;197553;190778;5;690806 
4595943;572;16;198072;190887;14;690807 
4595193;312;18;197807;190842;12;690807 
4594933;470;30;197596;190797;6;690811 
4595817;799;28;197960;190845;7;690808 
4595803;417;40;198175;190991;8;690810 
4595501;426;43;197996;190972;7;690813 
4595286;333;33;197611;191028;3;690811 
4595809;396;36;197953;191093;10;690810 
4595812;609;37;197906;191070;7;690811 
4595116;312;17;197795;190914;4;690809 
4595018;317;24;197754;190783;6;690809 
4595326;302;24;197753;190991;5;690808 
4595397;454;17;197826;190842;6;690807 
4594945;213;9;197690;190758;5;690806 
4594689;261;8;197541;190699;4;690806 
4594787;193;10;197540;190793;14;690806 
4594985;406;26;197846;190744;7;690810 
4595365;375;31;197809;190933;4;690809 
4595145;332;49;197949;190843;7;690810 
4596081;1113;59;197952;190921;7;690811 
4596028;301;26;198534;191069;8;690811 
4596406;254;51;198655;191185;4;690811 
4595455;422;36;197770;191017;7;690812 
4594888;456;26;197617;190720;7;690809 
4595246;401;29;197860;190893;6;690809 
4595233;352;49;197756;190885;8;690808 
4595191;276;19;197730;190873;14;690807 
4595228;495;5;197690;190772;6;690806 
4595047;296;13;197651;190867;4;690807 
4595289;351;5;197720;190846;7;690806 
4595093;321;48;197635;190903;4;690810 
4595747;587;18;198028;190973;17;690811 
4595363;567;31;197742;190881;5;690810 
4594971;327;26;197744;190745;4;690808 
4596453;553;44;198941;190907;6;690811 
4597306;363;62;199520;191124;6;690812 
4595793;589;42;197898;190990;10;690813 
4595263;273;21;197930;190958;7;690808 
4596174;380;26;198759;190862;8;690809 
4595638;468;198;197842;190965;7;690809 
4595657;662;52;197820;190980;9;690810 
4595947;209;9;198694;190769;5;690806 
4595010;342;5;197837;190690;7;690806 
4596353;353;16;198778;190870;10;690807 
4594938;331;17;197655;190799;5;690807 
4595828;489;44;197766;191330;9;690809 
4595384;272;40;198041;190835;7;690808 
4595579;364;31;198068;190939;6;690810 
4595522;449;34;198010;190990;5;690811 
4595530;369;38;198103;190914;7;690813 
4595620;453;28;197907;191015;9;690810 
4595241;349;46;197857;190924;7;690809 
4596134;419;48;198711;190849;7;690809 
4594864;333;49;197603;190863;5;690808 
4596292;402;39;198858;190797;12;690807 
4596024;298;18;198791;190787;6;690807 
4594933;199;9;197540;190827;5;690806 
4594793;258;8;197539;190758;4;690806 
4596454;293;21;198875;190888;11;690807 
4596132;320;26;198667;190906;5;690809 
4595579;298;52;198083;190941;9;690809 
4595074;256;36;197765;190881;6;690808 
4595329;397;57;197809;190949;4;690811 
4595479;372;39;197881;190948;5;690811 
4595217;294;38;197819;190934;5;690812 
4595387;578;26;197763;190936;7;690808 
4595186;273;53;197830;190913;7;690809 
4595243;571;37;197972;190778;10;690809 
4594938;275;29;197589;190897;6;690808 
4595324;232;8;197855;190858;6;690806 
4595180;286;17;197907;190792;10;690807 
4595281;523;16;197641;190863;4;690807 
4594975;271;9;197703;190775;4;690806 
4595464;494;44;197914;190854;18;690811 
4597106;1906;38;197991;190981;7;690812 
4596178;529;28;198496;190966;11;690811 
4595206;327;32;197792;190974;6;690810 
4595130;440;40;197669;190922;4;690812 
4595602;487;37;198033;190989;8;690811 
4595628;759;57;198026;190882;7;690812 
4595179;470;47;197753;190803;8;690808 
4595196;293;49;197775;190896;5;690808 
4596102;427;30;198382;190995;9;690809 
4594976;290;16;197628;190817;4;690807 
4594897;195;10;197693;190770;15;690806 
4594981;378;8;197691;190728;5;690806 
4595301;327;12;197952;190837;10;690807 
4595400;464;32;197987;190948;6;690813 
4595292;324;54;197937;190876;16;690809 
4595072;279;22;197604;190874;4;690808 
4595487;426;62;198047;190868;6;690811 
4596007;544;57;197974;191120;8;690812 
4595421;576;39;197824;190887;7;690811 
4594921;287;35;197692;190829;4;690810 
4595455;416;29;198010;190839;8;690809 
4597094;2157;21;197748;190910;8;690808 
4595368;283;47;197797;190982;9;690808 
4595276;278;17;197745;190950;10;690807 
4595113;415;18;197800;190791;7;690807 
4596008;437;9;198677;190708;5;690806 
4595163;447;4;197541;190812;5;690806 
4596343;408;29;198907;190905;8;690809 
4595418;359;22;197968;190934;6;690810 
4594684;342;31;197936;190597;9;690810 
4595311;298;23;197907;190907;7;690810 
4595453;536;60;197983;190963;6;690812 
4596044;511;38;198067;191379;8;690811 
4595438;476;49;197783;190933;4;690811 
4594913;487;35;197776;190736;8;690808 
4595463;420;31;197858;190980;6;690809 
4595255;516;38;197806;190942;8;690809 
4595152;436;5;197552;190824;5;690806 
4595038;255;8;197691;190793;12;690806 
4595434;440;12;197933;190819;10;690807 
4596030;425;17;198776;190735;13;690807 
4595385;287;22;197873;190856;6;690807 
4595456;273;40;197781;190962;7;690810 
4596544;666;30;198790;190919;7;690809 
4595045;394;17;197848;190791;5;690811 
4595311;351;55;197937;190892;8;690810 
4595509;485;45;197846;190905;5;690813 
4595628;602;71;197836;190971;6;690811 
4594869;332;28;197847;190746;9;690810 
4595262;348;25;197588;190970;3;690808 
4595261;394;194;197602;190879;6;690808 
4595661;666;46;197831;190902;6;690808 
4595036;304;12;197737;190764;5;690807 
4595083;368;9;197689;190780;16;690806 
4595386;232;10;197820;190881;7;690806 
4595263;272;21;197680;190964;6;690809 
4595884;426;34;198435;190860;10;690808 
4595097;333;29;197930;190767;6;690809 
4597561;369;33;199526;191635;7;690808 
4596271;475;39;198474;191245;9;690813 
4595162;398;57;197775;190875;6;690810 
4595360;342;47;197817;191034;7;690812 
4595295;324;59;197770;190951;5;690811 
4595535;339;26;197864;191020;5;690809 
4595284;425;33;197581;190958;5;690808 
4595199;411;47;197615;190857;6;690808 
4594678;259;5;197692;190665;5;690806 
4595319;447;15;197776;190819;8;690807 
4594988;208;10;197844;190715;7;690806 
4594900;250;8;197589;190802;5;690806 
4595675;526;31;197944;190907;7;690809 
4596553;483;26;198940;190968;6;690809 
4596455;418;26;198874;190867;9;690809 
4595214;370;39;197608;190950;3;690810 
4595502;367;68;198314;190868;9;690814 
4595530;327;63;198070;190969;6;690811 
4595249;561;30;197788;190880;7;690811 
4594837;313;27;197893;190698;6;690808 
4595177;479;39;197832;190823;7;690809 
4595132;514;25;197708;190829;5;690809 
4595247;434;4;197692;190810;14;690806 
4595041;219;9;197705;190789;4;690806 
4596028;574;25;198205;190910;12;690809 
4596203;409;18;198891;190747;9;690807 
4595351;339;34;197765;190949;6;690808 
4594883;300;25;197771;190759;5;690809 
4595614;388;37;198025;191008;8;690811 
4595540;578;31;197707;191009;6;690812 
4594799;291;32;197660;190838;3;690810 
4595373;356;45;197820;191019;6;690811 
4595303;486;40;197861;190981;5;690813 
4595503;483;25;197810;190965;6;690809 
4595449;344;24;197602;191269;4;690808 
4595070;339;30;197797;190863;5;690808 
4595094;295;20;197958;190751;12;690807 
4595114;299;8;197837;190757;9;690806 
4594956;322;10;197691;190725;5;690806 
4595284;364;9;197847;190789;10;690806 
4595317;325;31;198024;190880;8;690810 
4595334;580;22;197885;190741;8;690809 
4595702;532;34;198079;190842;13;690809 
4596429;318;29;199011;190888;8;690810 
4595970;384;77;198216;191129;6;690813 
4595285;561;36;197760;190830;5;690811 
4595177;532;36;197766;190802;9;690810 
4595010;290;17;197749;190809;5;690808 
4595370;502;26;197842;190861;6;690809 
4595340;532;21;197926;190776;8;690808 
4594821;339;9;197550;190720;6;690806 
4595414;459;17;197631;190922;6;690807 
4595254;424;18;197800;190822;17;690807 
4595167;371;9;197707;190810;6;690806 
4595426;302;35;197893;190941;7;690808 
4595929;420;35;198968;190702;16;690811 
4595387;344;26;198164;190846;10;690810 
4595472;412;52;197986;190913;5;690810 
4595582;496;63;197795;191057;5;690813 
4595598;696;42;197855;190948;6;690813 
4596515;584;38;197747;192056;5;690811 
4595710;472;33;197903;191005;12;690808 
4595124;317;27;197870;190784;7;690808 
4595676;517;27;198020;190938;14;690809 
4595331;387;43;197626;191041;7;690809 
4594896;220;9;197540;190805;5;690806 
4594544;347;8;197556;190627;5;690806 
4595338;244;18;197794;190887;14;690807 
4594885;524;34;197692;190757;8;690810 
4595378;291;29;198044;190829;10;690809 
4595441;598;30;197775;190856;7;690810 
4595252;309;42;198016;190832;5;690811 
4595979;913;33;197671;191072;5;690812 
4595320;371;36;197777;190869;4;690811 
4595486;345;34;198114;190873;7;690811 
4597422;2297;31;197699;191004;5;690809 
4595287;373;45;197908;190817;12;690808 
4594946;410;24;197594;190789;5;690808 
4595085;378;9;197707;190747;6;690806 
4594889;272;17;197674;190761;5;690807 
4594897;269;9;197761;190686;6;690806 
4595166;290;8;197842;190768;5;690806 
4595209;303;52;197745;190838;6;690808 
4595644;506;30;198109;190908;11;690810 
4594954;269;32;197757;190741;5;690808 
4596175;299;37;198881;190848;5;690811 
4595953;383;48;198297;190994;12;690812 
4595517;380;61;197898;191004;6;690812 
4595485;440;33;197794;190980;4;690810 
4597374;1228;150;199376;190758;20;690809 
4595258;548;31;197969;190747;9;690809 
4595066;686;51;197708;190713;17;690809 
4594946;287;43;197737;190753;8;690807 
4595039;223;10;197703;190796;6;690806 
4595227;453;16;197953;190739;13;690807 
4595061;328;18;197808;190732;4;690807 
4595250;251;49;197873;190827;5;690808 
4595416;393;51;197932;190869;11;690809 
4595636;504;35;198026;190955;6;690812 
4595328;341;26;197827;190960;8;690809 
4595290;354;59;197947;190895;7;690812 
4594980;344;47;197803;190831;6;690810 
4595596;542;38;198168;190893;7;690812 
4595143;390;56;197688;190911;5;690811 
4595259;347;44;197844;190850;6;690808 
4595532;453;44;197786;191009;6;690809 
4596882;515;25;199393;190843;6;690809 
4595081;268;18;197757;190806;5;690807 
4595171;227;10;197843;190790;6;690806 
4595041;224;9;197845;190758;7;690806 
4595545;401;12;198051;190847;8;690808 
4595337;467;37;197935;190780;6;690810 
4595078;318;18;198075;190705;7;690808 
4596942;323;41;199384;190904;6;690810 
4595438;699;35;197797;190935;6;690812 
4595134;399;32;197916;190838;6;690811 
4595728;360;48;198067;190980;8;690811 
4595109;586;34;197746;190737;6;690809 
4595642;493;31;197996;190948;12;690809 
4594919;290;36;197598;190810;5;690808 
4595370;269;31;197612;191175;13;690807 
4595054;269;9;197852;190716;11;690806 
4595137;304;18;197988;190742;5;690807 
4595884;374;10;198458;190771;11;690806 
4595412;315;20;197892;190850;5;690807 
4595104;369;52;197986;190783;9;690809 
4595098;338;30;197890;190911;5;690810 
4594925;263;41;197783;190799;5;690810 
4595339;322;41;197911;190940;4;690811 
4596301;408;49;199135;190871;11;690811 
4595360;405;45;198050;190919;5;690812 
4595039;355;25;197596;190876;5;690808 
4595219;409;35;197583;190869;4;690808 
4595115;319;39;197871;190845;14;690809 
4595397;610;21;197853;190828;8;690809 
4594915;334;5;197541;190762;5;690806 
4595233;278;5;197855;190788;8;690806 
4594984;262;12;197792;190781;4;690808 
4594954;320;12;197628;190803;4;690807 
4595379;362;42;197928;190849;5;690810 
4596247;334;37;199240;190787;16;690808 
4595506;536;30;197873;190910;6;690810 
4595941;514;36;198037;191069;9;690812 
4595905;423;43;198092;191014;7;690811 
4594717;324;27;197641;190751;3;690810 
4595475;483;47;198145;190818;7;690811 
4595505;320;23;197921;190893;6;690808 
4595029;410;25;197611;190883;5;690809 
4596652;415;44;198755;191011;15;690807 
4595319;406;17;197781;190854;7;690807 
4595247;367;9;197691;190837;7;690806 
4595203;359;8;197844;190756;11;690806 
4595245;292;45;197898;190767;7;690807 
4595210;276;26;197867;190901;5;690809 
4595407;353;28;197617;191054;4;690809 
4595209;507;28;197758;190782;6;690808 
4595788;504;38;198146;190956;6;690812 
4596177;521;62;198406;191027;10;690811 
4595157;347;36;197834;190841;5;690811 
4595015;475;46;197891;190666;7;690808 
4595561;452;31;197995;190915;11;690809 
4595557;440;30;197838;191030;6;690809 
4594743;325;28;197738;190676;6;690807 
4594971;232;8;197692;190797;13;690806 
4595265;402;16;197902;190759;5;690807 
4595273;282;12;197805;190902;6;690807 
4595581;410;49;197882;190925;7;690808 
4595001;297;38;197808;190797;5;690810 
4595471;333;34;198019;190896;9;690810 
4595617;436;22;197834;191046;6;690810 
4595195;392;34;197786;190847;4;690810 
4594943;350;49;197932;190696;6;690811 
4595619;456;61;198309;190912;10;690812 
4595509;449;27;197801;190983;4;690809 
4595309;465;47;197580;190875;6;690808 
4594949;253;40;197637;190882;4;690809 
4595103;398;29;197710;190905;6;690809 
4595819;303;16;198686;190750;4;690807 
4595432;235;9;197842;190893;6;690806 
4594703;247;8;197539;190701;3;690806 
4595650;670;17;198153;190701;9;690808 
4595200;304;50;197890;190822;6;690808 
4596677;353;32;199206;190870;16;690810 
4595423;477;28;197910;190852;8;690809 
4595266;370;41;197760;190943;4;690813 
4595357;601;36;197752;190909;5;690810 
4595253;332;31;197636;191120;4;690811 
4594760;309;26;197767;190665;13;690808 
4595112;344;25;197832;190843;4;690809 
4595009;278;36;197758;190774;12;690808 
4595126;300;24;197746;190882;5;690808 
4595152;485;5;197539;190802;6;690806 
4596231;340;8;198942;190763;6;690807 
4595483;379;10;198031;190788;8;690806 
4594837;290;4;197555;190762;5;690806 
4595530;883;57;197960;190715;8;690810 
4595743;404;40;198027;191005;5;690812 
4595457;532;44;197776;190886;6;690810 
4595290;477;42;197938;190917;7;690811 
4596488;520;63;198950;190954;6;690813 
4595655;510;44;197909;191053;6;690813 
4595255;349;48;197954;190879;7;690809 
4595470;283;36;197905;190925;8;690808 
4595907;673;30;197864;191072;6;690809 
4596453;464;37;198027;191637;17;690809 
4596041;246;10;198687;190799;7;690806 
4594979;262;9;197702;190766;10;690806 
4595296;429;16;197785;190861;6;690807 
4595024;333;20;197962;190710;6;690807 
4595138;361;34;197900;190767;7;690808 
4595336;320;25;197912;190868;6;690809 
4594819;334;40;197826;190644;6;690809 
4595393;414;31;197843;190987;6;690811 
4595349;250;32;197931;190970;5;690811 
4595648;418;54;197999;191022;10;690811 
4595014;452;40;197884;190777;5;690811 
4595400;374;30;197785;190933;6;690809 
4595644;610;34;197904;190826;6;690808 
4594767;440;21;197598;190712;5;690808 
4595255;390;21;197805;190809;4;690807 
4595070;225;9;197706;190818;6;690806 
4595108;378;9;197691;190771;9;690806 
4594980;348;9;197693;190733;4;690806 
4595706;398;30;198052;191004;6;690810 
4595108;323;40;197880;190756;12;690808 
4595194;296;31;197779;190867;4;690810 
4595313;356;54;197911;190881;5;690809 
4595652;384;49;197963;191119;5;690812 
4596025;929;33;197800;191059;4;690810 
4595763;410;47;198010;191062;12;690812 
4594756;303;42;197784;190685;5;690808 
4595377;382;52;197839;190912;7;690809 
4596545;440;24;198900;190945;8;690809 
4595035;209;10;197707;190797;5;690806 
4595355;329;17;197629;190955;4;690807 
4595306;431;18;197956;190733;8;690807 
4595271;368;8;197725;190850;7;690806 
4595117;357;41;197744;190835;6;690809 
4595261;311;30;198184;190819;15;690810 
4595424;378;25;198129;190860;7;690810 
4595060;457;30;197661;190934;5;690810 
4596382;278;53;198912;190938;5;690810 
4596097;787;66;198284;190977;8;690813 
4595549;410;39;197860;191066;6;690811 
4594847;330;48;197762;190687;12;690808 
4594908;310;48;197586;190803;4;690808 
4596852;1844;53;197717;190946;6;690809 
4594966;482;48;197962;190674;7;690808 
4594714;519;9;197541;190611;6;690806 
4595082;325;9;197693;190774;13;690806 
4595213;272;12;197794;190870;6;690807 
4595851;559;26;197793;191136;6;690810 
4595326;379;30;197931;190844;7;690809 
4594913;402;32;197901;190681;9;690809 
4595935;590;54;198032;190977;7;690810 
4595322;410;39;197813;190976;5;690811 
4595173;325;36;197790;190970;5;690812 
4595290;400;48;197761;190908;5;690811 
4595263;327;30;197695;190991;4;690809 
4596909;1657;45;197929;190936;13;690808 
4595523;358;43;197788;191093;8;690808 
4595172;403;17;197834;190775;6;690807 
4595116;469;16;197794;190766;7;690807 
4595146;381;8;197856;190727;6;690806 
4595171;385;8;197700;190801;7;690806 
4595201;317;44;197990;190773;6;690810 
4595636;529;25;198062;190859;6;690810 
4595013;296;21;197756;190833;5;690808 
4595047;329;43;197943;190772;6;690811 
4595661;507;53;198095;190912;7;690812 
4595224;451;35;197865;190951;6;690812 
4595232;478;38;197651;191005;5;690810 
4595112;246;33;197637;190898;4;690808 
4595464;332;32;197695;191076;8;690809 
4595534;347;52;197955;190985;5;690809 
4595294;308;17;197720;190886;4;690807 
4595024;351;8;197555;190800;6;690806 
4595365;473;17;197779;190859;10;690807 
4595376;295;8;197823;190895;13;690807 
4594927;278;56;197755;190817;4;690809 
4595182;262;49;197768;190868;6;690808 
4595547;363;36;198036;190887;5;690811 
4596086;741;83;197930;191247;5;690823 
4595497;470;43;197956;190908;7;690811 
4596642;425;57;199185;190862;9;690810 
4595264;405;66;198020;190916;6;690812 
4595460;395;21;198026;190875;7;690809 
4596364;263;31;198842;190936;8;690808 
4595151;426;34;197721;190802;11;690808 
4595737;444;21;198162;190890;10;690808 
4595789;995;8;197692;190806;5;690806 
4594633;212;8;197542;190703;9;690806 
4594737;310;8;197692;190630;7;690806 
4594967;369;21;197823;190703;5;690808 
4595145;304;36;197754;190852;5;690810 
4596415;457;25;198702;190955;8;690809 
4594803;291;32;197784;190675;4;690809 
4596710;1732;65;197948;190892;5;690811 
4595341;426;63;198129;190760;7;690811 
4595016;305;57;197948;190731;6;690810 
4594796;277;35;197795;190730;5;690809 
4595887;490;51;197981;191022;9;690809 
4596364;344;24;199060;190808;13;690808 
4595190;333;48;197726;190842;11;690808 
4595907;1317;5;197690;190720;6;690806 
4595204;452;17;197799;190799;5;690807 
4595000;286;8;197708;190766;5;690806 
4595165;256;10;197730;190827;4;690806 
4595240;355;48;197961;190803;18;690809 
4596637;491;31;198967;190955;9;690810 
4595386;385;22;198112;190751;9;690808 
4595349;354;40;197807;191026;4;690812 
4595094;355;47;197863;190861;5;690811 
4595281;390;37;198036;190908;8;690812 
4594763;328;29;197631;190792;3;690809 
4595662;440;34;197924;190971;7;690810 
4595846;731;30;197984;190928;7;690809 
4595551;499;49;197922;190923;5;690809 
4594988;274;5;197698;190762;5;690806 
4595397;370;9;197996;190785;8;690806 
4594944;331;16;197768;190720;7;690807 
4595248;463;12;197674;190809;5;690807 
4595148;318;32;197624;190924;4;690809 
4595354;489;17;197897;190850;5;690808 
4595539;365;32;198059;190970;6;690811 
4595449;382;31;197958;190945;7;690810 
4595316;379;39;197966;190904;5;690811 
4594887;448;40;197828;190696;9;690810 
4595097;495;210;197729;190753;6;690812 
4595543;378;27;197823;191028;6;690809 
4595430;399;48;197940;190844;9;690808 
4595402;343;27;197892;190858;8;690808 
4595053;324;17;197636;190845;5;690808 
4595274;617;5;197540;190801;5;690806 
4595314;301;30;197871;190854;15;690808 
4595195;240;10;197734;190848;8;690806 
4595247;376;26;197996;190871;6;690809 
